Country_code_A3,Name,Substance,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
ISL,Iceland,PM10,0.18482011,0.173112503,0.17129108,0.164084452,0.166784059,0.179988619,0.172342613,0.175460079,0.168803579,0.161166631,0.161959228,0.159966254,0.257186921,0.252746627,0.258157321,0.268143724,0.262751669,0.265558099,0.281379161,0.258285013,0.253183661,0.247100182,0.277793052,0.26954234,0.254607621,0.261502803,0.261581723,0.298263094,0.264242309,0.27550678,0.22099632,0.228863583,0.248249058,0.240165061,0.225452192,0.220224903,0.1939423,0.18757526,0.188615385,0.188722639,0.201168081,0.1862765,0.174870863,0.177001488,0.175971729,0.173295372,0.151781165,0.146212259,0.143764583
ISL,Iceland,BC,0.075651926,0.061709532,0.060090718,0.056749218,0.055211042,0.065979428,0.059481485,0.060478428,0.055513682,0.054342526,0.055764967,0.075229949,0.3745881,0.355899816,0.358513687,0.35889956,0.3343906,0.330255367,0.359828744,0.317121869,0.310112227,0.252476182,0.323859545,0.335189029,0.294845971,0.323680119,0.343295888,0.408269193,0.360442135,0.361731862,0.289524156,0.328800066,0.362078376,0.32959151,0.279842104,0.266122238,0.160121796,0.120582082,0.146778723,0.132297158,0.139626039,0.12760878,0.120541969,0.130955096,0.128184916,0.123882885,0.110959102,0.105378008,0.103032256
ISL,Iceland,OC,0.141887063,0.134815638,0.141689383,0.139058797,0.151894784,0.163927986,0.16420114,0.171911281,0.172592171,0.142997467,0.143793113,0.129080176,0.172244512,0.160790665,0.152739362,0.142659432,0.14318038,0.159060582,0.166650678,0.151279687,0.204681245,0.221184285,0.24169631,0.233826293,0.230841976,0.231820947,0.240336745,0.28812485,0.265879897,0.301990309,0.220701438,0.230755951,0.24726481,0.253391193,0.243006045,0.249335002,0.174633573,0.174022596,0.206168953,0.223161648,0.219409006,0.216895154,0.206178144,0.230185281,0.231592481,0.232138791,0.197233618,0.184065757,0.179930833
ISL,Iceland,PM2.5,0.164725977,0.154581613,0.151921583,0.14531604,0.147780684,0.160856175,0.153836211,0.154775297,0.149514008,0.139662344,0.14071322,0.141007547,0.241398974,0.235745305,0.240008292,0.24630129,0.242816163,0.247904868,0.26507252,0.240463251,0.231764108,0.227550082,0.258729656,0.251956886,0.237853803,0.244122582,0.243754827,0.286196059,0.254423354,0.272859546,0.208139793,0.216962215,0.232959884,0.223110535,0.210422108,0.201979117,0.176109282,0.170950668,0.176872996,0.17148108,0.181925868,0.167083156,0.152178083,0.156331874,0.156077973,0.153208697,0.133940329,0.128461073,0.125407825
ISL,Iceland,NMVOC,0.151983673,0.14899672,0.152755738,0.150097563,0.157946849,0.154306907,0.154798333,0.157559285,0.152633805,0.152580714,0.149729927,0.148556548,0.157059199,0.161849938,0.165302776,0.167011503,0.163157388,0.156536217,0.156695378,0.154550609,0.147452777,0.146776709,0.14948021,0.146163363,0.147773175,0.146361841,0.144462804,0.152580615,0.150334779,0.159620354,0.151739019,0.162234011,0.169512304,0.179650801,0.184821286,0.191453369,0.185668276,0.188001126,0.193674639,0.20048948,0.200730312,0.20707726,0.198520277,0.196249441,0.205402353,0.210403039,0.200890371,0.19813561,0.195129922
ISL,Iceland,CO,0.114553107,0.114180833,0.114416637,0.114610409,0.115753835,0.115085605,0.115566962,0.116141086,0.115789527,0.114630432,0.114755167,0.116131897,0.114773246,0.11707262,0.121560455,0.121995119,0.122710063,0.120818636,0.121249061,0.119268308,0.118497231,0.12060674,0.119578696,0.117667416,0.120486289,0.11743452,0.116494101,0.120826732,0.122254395,0.126582328,0.124161032,0.124827249,0.151828576,0.151118334,0.150686381,0.153056545,0.154015235,0.161018382,0.161789556,0.174596398,0.194188664,0.173572678,0.170635894,0.176884484,0.173592467,0.169087514,0.142689136,0.140435232,0.138440094
ISR,Israel,NH3,0.928837597,0.930898638,0.928588749,0.926366553,0.92932186,0.937720334,0.939547288,0.938346312,0.934511045,0.934902733,0.935291508,0.932011096,0.93813601,0.944295719,0.945593872,0.943421775,0.940863039,0.93905219,0.934581165,0.931158325,0.926584475,0.927512209,0.930934884,0.929489155,0.935390671,0.932616838,0.931408187,0.931576541,0.930838484,0.920504592,0.910527301,0.902351613,0.891725643,0.887227807,0.892112557,0.888918277,0.903405086,0.898711667,0.898699375,0.905334129,0.894203323,0.896474283,0.884227658,0.902214775,0.902962623,0.910731902,0.914734359,0.922654677,0.927145238
ISR,Israel,PM10,0.249283721,0.304805566,0.291740167,0.290268323,0.320343162,0.356202563,0.383865618,0.417740945,0.396296088,0.406762001,0.413334827,0.335366223,0.33580548,0.377526965,0.310454016,0.408285031,0.433920584,0.392429005,0.334621564,0.275023144,0.16803831,0.19137635,0.194162698,0.185277838,0.185326966,0.188717335,0.181654101,0.233017718,0.235901103,0.238564544,0.182486189,0.172817163,0.161739131,0.160690294,0.163072098,0.168389622,0.168479847,0.165392436,0.159562848,0.162188444,0.159299302,0.157251049,0.147459944,0.161595664,0.165001409,0.169764354,0.172125238,0.188323139,0.185722924
ISR,Israel,OC,0.285395249,0.342572851,0.39555011,0.347799996,0.369142286,0.347149423,0.330606689,0.330554239,0.267193067,0.249784786,0.30244984,0.297520415,0.237666162,0.311845577,0.221439894,0.259886365,0.274822111,0.308407406,0.272819072,0.281882899,0.242876259,0.213179918,0.219476582,0.20519783,0.18615846,0.217445362,0.204414549,0.192833377,0.21824396,0.174954865,0.189884821,0.187174197,0.191917619,0.190521304,0.186056526,0.202535336,0.196082567,0.202215411,0.181200768,0.188197413,0.16584661,0.184810095,0.200431887,0.204574862,0.20151858,0.1964006,0.197364766,0.189336256,0.189432663
ISR,Israel,NMVOC,0.099339616,0.105065149,0.103239744,0.103242442,0.114313265,0.127034853,0.177782,0.182436422,0.180110894,0.18325003,0.189420269,0.163394858,0.181574802,0.20081241,0.186120845,0.180633053,0.175489847,0.16333867,0.152858961,0.139195499,0.134682301,0.143450053,0.143682404,0.140743233,0.147210357,0.143617985,0.163215676,0.172709981,0.174509218,0.17697303,0.173029806,0.191057307,0.188104862,0.176308093,0.23068976,0.234314227,0.244536082,0.22623997,0.240513661,0.21160314,0.218707893,0.211016772,0.217434474,0.208787328,0.224576692,0.225545399,0.220863665,0.225379049,0.229959386
ISR,Israel,CO,0.177119747,0.190494265,0.210795266,0.191199217,0.199398477,0.194500977,0.186894022,0.187030132,0.172910491,0.168337724,0.182514095,0.178612717,0.167113817,0.186841946,0.162555636,0.163662683,0.16631856,0.170829352,0.163203801,0.162162688,0.170814072,0.162186662,0.165685048,0.162291219,0.15669535,0.16451011,0.160606579,0.155188578,0.158517338,0.148975784,0.15563581,0.157156011,0.158697002,0.159226693,0.157951256,0.161457552,0.159209669,0.160040249,0.151222543,0.150813059,0.138240639,0.144399682,0.154803765,0.149567766,0.144884926,0.145531591,0.142328478,0.135884554,0.135776718
ISR,Israel,PM2.5,0.168272971,0.20113587,0.214915527,0.200050127,0.212032051,0.216391942,0.221257113,0.23381404,0.211114819,0.211374189,0.226973478,0.19280921,0.174447055,0.206145723,0.164345846,0.228735935,0.24468434,0.228364945,0.196664596,0.177604725,0.130098861,0.132364338,0.135644668,0.12819689,0.123663398,0.133653681,0.127401781,0.159156786,0.161944426,0.151382614,0.124656515,0.117411265,0.117605296,0.117187145,0.117474659,0.11824169,0.114422211,0.112828537,0.108755322,0.1101513,0.105224967,0.106129075,0.104717848,0.110373484,0.112306477,0.11152804,0.11215242,0.116678985,0.1152403
ISR,Israel,BC,0.110471479,0.117788197,0.127400379,0.119663481,0.124354331,0.121941347,0.11808027,0.119688929,0.115011507,0.113662994,0.122352687,0.116921993,0.11068794,0.123793123,0.10867426,0.116361897,0.119117743,0.125522427,0.120661213,0.121533521,0.129646904,0.127818548,0.136875526,0.132326173,0.129813819,0.134435855,0.134006473,0.140293259,0.140499644,0.135099673,0.135446402,0.133486804,0.134644979,0.135446488,0.134561254,0.133569935,0.128411239,0.126730634,0.127160776,0.120752043,0.110863858,0.118789028,0.11972225,0.118912071,0.118459312,0.11231845,0.109909538,0.117026662,0.11531501
ISR,Israel,NOx,0.110363105,0.111510596,0.111468859,0.110694112,0.111748848,0.113132135,0.113538753,0.112866044,0.111838925,0.111526821,0.114320843,0.113836211,0.111769581,0.114464166,0.111883687,0.11127688,0.110751932,0.11131683,0.110110978,0.109895781,0.113164571,0.112419573,0.113453236,0.111391975,0.109031292,0.109334625,0.110510244,0.107068475,0.106971829,0.106774691,0.1042636,0.102403036,0.103181362,0.101578054,0.101892015,0.100146411,0.098531772,0.097345039,0.097780741,0.093741188,0.084557994,0.089608978,0.088314485,0.086546224,0.088348042,0.090656666,0.090077717,0.098467937,0.098824256
ISR,Israel,SO2,0.055311892,0.055432926,0.058135981,0.058474552,0.058124191,0.058895328,0.05968901,0.060771701,0.061727037,0.062101848,0.063175896,0.062797321,0.063466552,0.063686632,0.061436149,0.063676647,0.063965656,0.066326089,0.068847381,0.06932968,0.071735351,0.072385603,0.075098962,0.0733656,0.070984011,0.069450951,0.070449011,0.069404989,0.072246746,0.074186223,0.073455409,0.072841234,0.073957406,0.073701541,0.073228713,0.072788697,0.076280557,0.07308963,0.07295896,0.07238822,0.072104211,0.071216,0.064801629,0.053330893,0.05138202,0.055924496,0.054214034,0.100338226,0.100030924
ITA,Italy,NH3,0.978242372,0.976227268,0.975076777,0.973899787,0.965518694,0.967705699,0.968926391,0.971187477,0.972157847,0.971150414,0.969930552,0.971714177,0.973849184,0.9726464,0.974848003,0.97563346,0.974612852,0.974664213,0.974209388,0.974992379,0.977855801,0.971954784,0.967801143,0.964221708,0.958304227,0.951554123,0.949528531,0.939685216,0.935094805,0.931750351,0.923836627,0.92074539,0.921936957,0.917743729,0.922339255,0.918050651,0.919885158,0.917937231,0.916570404,0.916390711,0.914464829,0.920963558,0.919307256,0.91724376,0.91821674,0.916543514,0.920484239,0.917895808,0.917574968
ITA,Italy,OC,0.353132231,0.401390193,0.401970853,0.4040996,0.332251308,0.354658764,0.351578455,0.310134058,0.359391987,0.347670001,0.333388201,0.331039911,0.344918233,0.331498982,0.349525304,0.333626667,0.336223602,0.334132412,0.317511309,0.334329953,0.341871885,0.351865828,0.3522604,0.347175902,0.334724221,0.348033182,0.359803617,0.345789387,0.355355254,0.346414842,0.327092146,0.336822238,0.323346835,0.250532575,0.335134693,0.275493339,0.243967686,0.19330367,0.196689881,0.185487655,0.194450411,0.25040892,0.196972819,0.203614957,0.232356061,0.216468879,0.225297215,0.18498722,0.200694745
ITA,Italy,PM10,0.28150202,0.298038035,0.306935391,0.317160037,0.28939136,0.302327905,0.295447639,0.284304587,0.303038453,0.296840518,0.28994695,0.296402148,0.307632162,0.301663769,0.307517831,0.303823833,0.298802774,0.294061013,0.282732084,0.287398094,0.30483494,0.305201039,0.306497149,0.303204001,0.295620429,0.296282671,0.316072844,0.294844492,0.309248186,0.305813447,0.287725321,0.289240454,0.281044466,0.25117032,0.277804911,0.251344472,0.238059576,0.216241139,0.22053947,0.216033233,0.220642679,0.261235212,0.233135909,0.245702947,0.265069893,0.257682049,0.264684896,0.239347805,0.2497059
ITA,Italy,PM2.5,0.267225306,0.279383347,0.279117453,0.280828986,0.265786984,0.27500537,0.267106536,0.248290204,0.268836434,0.264122058,0.256650884,0.265060449,0.275259847,0.268499836,0.279025453,0.27318661,0.268866784,0.264376338,0.250321381,0.252600417,0.264377025,0.268126035,0.271010571,0.265000599,0.25915327,0.258235517,0.267155612,0.255206464,0.266307847,0.262053961,0.242158222,0.237398703,0.234733895,0.203197988,0.233450796,0.20891528,0.191925431,0.174501608,0.179463107,0.169035784,0.173236838,0.209373111,0.184832045,0.19217319,0.210627231,0.203355399,0.208990567,0.182402492,0.190653769
ITA,Italy,BC,0.235488279,0.231913964,0.228038198,0.220114966,0.228100331,0.220043469,0.209001945,0.192647253,0.203129348,0.198227021,0.191870309,0.194912726,0.189254924,0.18044242,0.180696377,0.174954341,0.171501569,0.168218926,0.162135645,0.160965756,0.161579615,0.163971636,0.164326226,0.159364785,0.159720828,0.159496647,0.161480713,0.15810095,0.163353388,0.16454133,0.15627798,0.153239211,0.154886362,0.142980781,0.161678781,0.149977061,0.143573827,0.135980786,0.136670571,0.12847844,0.132791195,0.14985727,0.138737575,0.139502569,0.14719766,0.145085856,0.147893558,0.13600775,0.137377994
ITA,Italy,NOx,0.160749834,0.153817176,0.149749097,0.145187695,0.149560817,0.145459817,0.144713452,0.145415834,0.148679295,0.149248749,0.1459322,0.148978805,0.147977883,0.145486888,0.146792758,0.146524724,0.144409774,0.141895623,0.139979872,0.138721721,0.1416481,0.141724247,0.142135365,0.139637048,0.140007351,0.137631776,0.138589115,0.13831958,0.140562916,0.143704637,0.145224952,0.144113812,0.145765397,0.146775567,0.150142454,0.152377155,0.151581169,0.154963855,0.159725655,0.156397434,0.154348431,0.154844228,0.15565324,0.155624164,0.155879888,0.15859852,0.158693755,0.156055277,0.155978048
ITA,Italy,NMVOC,0.119966587,0.118670115,0.118476064,0.119797614,0.123401155,0.122145923,0.121535261,0.122187796,0.121659966,0.121168603,0.120841875,0.121775603,0.122543597,0.120319012,0.122911977,0.122643339,0.122484508,0.12229766,0.122507166,0.122041113,0.121480428,0.117819765,0.116708831,0.114820075,0.114602094,0.113341441,0.118331978,0.112431165,0.115216795,0.114607439,0.114189259,0.116993573,0.124361344,0.129036865,0.141947584,0.149700967,0.15026433,0.150103169,0.153400355,0.158199417,0.166692389,0.173827502,0.171087637,0.171032938,0.173036902,0.173393207,0.176694902,0.17400776,0.175166463
ITA,Italy,SO2,0.135919016,0.127008605,0.121191942,0.114552644,0.120456704,0.11319652,0.109251129,0.111347112,0.106943639,0.111032256,0.10504967,0.11011888,0.109407775,0.105693606,0.108130198,0.109561181,0.106836983,0.104879143,0.10641187,0.106365314,0.10865239,0.105873732,0.105901249,0.104253813,0.104182901,0.101699862,0.104131276,0.105911739,0.111018078,0.12296795,0.12463444,0.126045381,0.12778165,0.135631359,0.152414227,0.165706705,0.162812779,0.174289707,0.190167439,0.17430744,0.171495339,0.17614081,0.174688209,0.179361093,0.170111467,0.18882186,0.186524347,0.175097193,0.176414974
ITA,Italy,CO,0.12259855,0.121968643,0.119286218,0.118113622,0.11643345,0.117170714,0.116877873,0.112740332,0.117806659,0.117346975,0.116466221,0.118709713,0.119273159,0.119005697,0.121120391,0.119780254,0.121004416,0.122833949,0.120099254,0.120558138,0.120654133,0.120841902,0.119673647,0.117219827,0.116750399,0.116118611,0.117466309,0.116426022,0.119151861,0.118731482,0.117788697,0.11747551,0.118251819,0.108916649,0.121680739,0.113808806,0.106634009,0.097604901,0.095952821,0.094906837,0.094622649,0.113088738,0.096716868,0.09806963,0.113605863,0.109523434,0.115084228,0.102175482,0.104879478
JAM,Jamaica,NH3,0.870371307,0.877760503,0.868203785,0.856115358,0.862391934,0.867039125,0.869892085,0.872035486,0.870406853,0.873165681,0.875164936,0.872090977,0.897602102,0.899470226,0.811951895,0.807656121,0.809894218,0.817289257,0.813258623,0.807872722,0.841363592,0.821603837,0.837295444,0.827855325,0.823987346,0.818632269,0.824827606,0.823638882,0.822237964,0.827980301,0.82908747,0.83387499,0.80853805,0.80403531,0.802768885,0.810388414,0.779356735,0.774662261,0.792904721,0.801223739,0.808690915,0.792603676,0.792171617,0.779076245,0.77974873,0.782543354,0.784230634,0.792250057,0.788764706
JAM,Jamaica,OC,0.794006038,0.793845253,0.78082198,0.72576361,0.746029875,0.787802523,0.805184087,0.7990743,0.808668431,0.77067092,0.775399981,0.754219819,0.76975527,0.773536149,0.755702049,0.752911604,0.758193353,0.727358095,0.744749254,0.692615967,0.525322806,0.547915435,0.579740317,0.607753395,0.576941703,0.600370981,0.606258296,0.5839164,0.569295336,0.573726575,0.570356712,0.561405907,0.49225759,0.468555753,0.459601461,0.400463193,0.397717853,0.429830368,0.427076274,0.435502467,0.421364685,0.416509046,0.406345775,0.367872381,0.406271798,0.421286758,0.350991586,0.363905268,0.339511165
JAM,Jamaica,PM2.5,0.5393067,0.540625165,0.517692147,0.444909953,0.442940523,0.544937871,0.577319284,0.562874309,0.575140065,0.546394016,0.544070279,0.530452959,0.568402255,0.566102307,0.531074468,0.546061682,0.554573993,0.535862752,0.547967311,0.495942372,0.423765343,0.445610172,0.483828538,0.477869604,0.4521361,0.467622537,0.477942297,0.46038835,0.427230583,0.444350401,0.44196592,0.445837489,0.404760397,0.375962513,0.374593853,0.314169626,0.29724273,0.29592386,0.305013588,0.365289689,0.25311041,0.283857897,0.261297869,0.233616951,0.290223457,0.287453608,0.212657937,0.220596282,0.244096944
JAM,Jamaica,BC,0.501928695,0.504313528,0.473822695,0.393105342,0.423347561,0.417613224,0.461592707,0.448304518,0.462268553,0.437768423,0.432102327,0.425351566,0.492566151,0.507285312,0.445948045,0.465177003,0.484443011,0.47040016,0.466747522,0.433473256,0.307882575,0.324057396,0.381091056,0.427285868,0.381773502,0.437770706,0.442654031,0.435339531,0.377135994,0.395616848,0.390337091,0.41093267,0.342698068,0.310800785,0.290347257,0.226904439,0.206857628,0.187679442,0.207502282,0.330729198,0.15710481,0.193148767,0.152560762,0.124941305,0.19419721,0.173891102,0.103903869,0.115767773,0.173194073
JAM,Jamaica,PM10,0.399740198,0.404134812,0.39024885,0.347698238,0.315182507,0.395871646,0.419992776,0.409153712,0.419816597,0.396347231,0.396806092,0.38759547,0.395880104,0.410749923,0.339528659,0.34476336,0.347737429,0.3412806,0.355252185,0.33177992,0.32933344,0.343255297,0.373243768,0.349286446,0.331445837,0.333919716,0.349813394,0.335527788,0.311635603,0.328319336,0.330479632,0.330649969,0.328780796,0.305808533,0.308644446,0.268270557,0.243070846,0.240771753,0.244314837,0.278514208,0.210052221,0.235537073,0.223438957,0.204093915,0.242487512,0.242943359,0.191428343,0.193695332,0.20974492
JAM,Jamaica,CO,0.388474425,0.387304994,0.418698556,0.397194321,0.430248515,0.415152148,0.432123212,0.420362236,0.434741466,0.409951799,0.414736532,0.384202482,0.386097807,0.372116764,0.314171049,0.30649203,0.299341274,0.281114788,0.309578931,0.295200741,0.319955015,0.327646123,0.307734264,0.290786537,0.283046646,0.260002293,0.26262991,0.246843877,0.238897094,0.241751588,0.239183746,0.239466038,0.205786038,0.200285852,0.21324053,0.195944633,0.212927339,0.227067503,0.217823726,0.205708162,0.216819601,0.223064321,0.223736963,0.215414103,0.239003118,0.23976726,0.196721393,0.199130385,0.193229651
JAM,Jamaica,NMVOC,0.212389472,0.217670136,0.222428562,0.202446671,0.21673504,0.215451235,0.224496271,0.219842692,0.230991451,0.216124726,0.213023097,0.202342912,0.200788195,0.202726486,0.189297918,0.18095855,0.182567147,0.181630513,0.191138599,0.187278091,0.199211749,0.203166166,0.205189923,0.190749014,0.180804974,0.168589896,0.180823312,0.1737777,0.16434894,0.170106907,0.164006717,0.171386245,0.158508623,0.15077598,0.154246656,0.140206715,0.142266735,0.146507763,0.14376121,0.147531901,0.145682085,0.145807806,0.147824152,0.144338487,0.151966056,0.149673243,0.138416946,0.140802517,0.137083532
